PlotID,Year,Area,StArea,Count,Plot,SubPlot,Site,SiteYear,Latitude,Longitude,Elevation,Region,RegionRank,lambda,SiteID,Resurrection,GenomicsBaseline,GenomicsTimeSeries,Haley,CoreDemography,density,logdens,reldens,logreldens,SiteLatitude
131,2012,156.2,34.13,21,3,1,MayLake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13444302176696543,-2.0066147996821626,0.8901248399487838,-0.11639355648743774,NA
131,2013,158.9,33.76,24,3,1,MayLake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15103838892385146,-1.8902212431947247,1,0,NA
131,2014,158.9,38.06,20,3,1,MayLake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12586532410320955,-2.072542799988679,0.8333333333333334,-0.1823215567939546,NA
131,2015,NA,NA,17,3,1,MayLake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133,2010,NA,NA,7,5,1,MayLake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133,2011,55.2,23.82,8,5,1,MayLake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14492753623188406,-1.9315214116032136,1,0,NA
133,2012,55.2,23.82,8,5,1,MayLake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14492753623188406,-1.9315214116032136,1,0,NA
133,2013,55.2,23.82,8,5,1,MayLake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14492753623188406,-1.9315214116032136,1,0,NA
133,2014,64.79,29.49,8,5,1,MayLake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12347584503781446,-2.09170972878203,0.8519833307609197,-0.16018831717881649,NA
133,2015,NA,NA,7,5,1,MayLake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135,2010,NA,NA,5,6,2,MayLake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135,2011,91.23,61.91,5,6,2,MayLake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.054806532938726296,-2.9039458779232827,0.4408500493258796,-0.8190504855609829,NA
135,2012,91.23,61.91,5,6,2,MayLake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.054806532938726296,-2.9039458779232827,0.4408500493258796,-0.8190504855609829,NA
135,2013,110.47,53.96,9,6,2,MayLake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08147008237530551,-2.5075194135479646,0.6553249751063636,-0.42262402118566483,NA
135,2014,64.35,34.36,8,6,2,MayLake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12432012432012433,-2.0848953923622995,1,0,NA
135,2015,NA,NA,5,6,2,MayLake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,2010,NA,NA,15,6,3,MayLake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,2011,173.07,54.39,18,6,3,MayLake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10400416016640666,-2.263324379040743,1,0,NA
136,2012,173.07,62.79,18,6,3,MayLake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10400416016640666,-2.263324379040743,1,0,NA
136,2013,173.07,62.79,18,6,3,MayLake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10400416016640666,-2.263324379040743,1,0,NA
136,2014,148.46,61.74,13,6,3,MayLake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08756567425569177,-2.435366204227864,0.8419439579684763,-0.17204182518712116,NA
136,2015,NA,NA,5,6,3,MayLake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138,2010,NA,NA,80,7,1,MayLake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138,2011,447.63,158.55,34,7,1,MayLake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07595558832071131,-2.5776064737042783,0.9483157844527726,-0.05306772623174879,NA
138,2012,595.89,169.19,39,7,1,MayLake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06544832099884207,-2.7264944401433278,0.8171311320382457,-0.20195569267079802,NA
138,2013,571.83,138.86,33,7,1,MayLake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.057709459104978746,-2.852334182942611,0.7205103955012143,-0.3277954354700815,NA
138,2014,461.95,101.41,37,7,1,MayLake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08009524840350687,-2.52453874747253,1,0,NA
138,2015,NA,NA,37,7,1,MayLake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,2010,NA,NA,2,9,1,MayLake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141,2010,NA,NA,7,9,2,MayLake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142,2010,NA,NA,29,10,1,MayLake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142,2011,NA,NA,1,10,1,MayLake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142,2012,NA,NA,1,10,1,MayLake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142,2013,NA,NA,1,10,1,MayLake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143,2010,NA,NA,3,11,1,MayLake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144,2010,NA,NA,106,1,1,WarrenFork,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144,2011,59.58,16.81,114,1,1,WarrenFork,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9133937562940584,0.6488785011093592,0.3921992784442554,-0.9359852049863582,NA
144,2012,82.51,23.12,345,1,1,WarrenFork,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.181311356199248,1.4306249189151077,0.8570673398811323,-0.15423878718060954,NA
144,2013,84.45,22.5,412,1,1,WarrenFork,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8786264061574895,1.5848637060957174,1,0,NA
144,2014,109.73,22.67,388,1,1,WarrenFork,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5359518818919162,1.2629825366205656,0.7247843117130396,-0.3218811694751518,NA
144,2015,NA,NA,381,1,1,WarrenFork,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145,2010,NA,NA,1,2,1,WarrenFork,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146,2010,NA,NA,113,3,1,WarrenFork,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146,2011,435.77,155.24,109,3,1,WarrenFork,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2501319503407761,-1.3857666989949344,0.17048467141647636,-1.769109890015828,NA
146,2012,507.47,92.44,431,3,1,WarrenFork,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8493112893373007,-0.16332950576444202,0.578872694574634,-0.5466726967853356,NA
146,2013,517,82.73,667,3,1,WarrenFork,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2901353965183753,0.2547471714071946,0.8793291255217347,-0.12859601961369913,NA
146,2014,453.25,66.79,665,3,1,WarrenFork,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4671814671814671,0.38334319102089365,1,0,NA
146,2015,NA,NA,486,3,1,WarrenFork,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147,2010,NA,NA,212,4,1,WarrenFork,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147,2011,307.61,41.5,215,4,1,WarrenFork,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6989369656383082,-0.3581947187283215,0.3851438647460345,-0.9541383398283182,NA
147,2012,338.34,70.18,576,4,1,WarrenFork,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7024295087781522,0.5320563536487456,0.9381107491856677,-0.06388726745125126,NA
147,2013,NA,NA,542,4,1,WarrenFork,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147,2014,338.34,65.92,614,4,1,WarrenFork,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8147425666489332,0.5959436210999968,1,0,NA
147,2015,NA,NA,453,4,1,WarrenFork,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148,2010,NA,NA,104,5,1,WarrenFork,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149,2010,NA,NA,39,6,1,WarrenFork,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149,2011,0,NA,3,6,1,WarrenFork,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149,2012,NA,NA,3,6,1,WarrenFork,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149,2013,NA,NA,3,6,1,WarrenFork,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149,2015,NA,NA,3,6,1,WarrenFork,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150,2010,NA,NA,259,7,1,WarrenFork,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150,2011,82.49,8.66,84,7,1,WarrenFork,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0183052491211058,0.018139724970673454,1,0,NA
150,2012,NA,NA,78,7,1,WarrenFork,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150,2013,NA,NA,84,7,1,WarrenFork,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150,2015,NA,NA,84,7,1,WarrenFork,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153,2010,NA,NA,3,10,1,WarrenFork,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153,2011,NA,NA,3,10,1,WarrenFork,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153,2012,NA,NA,3,10,1,WarrenFork,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153,2013,NA,NA,3,10,1,WarrenFork,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153,2015,NA,NA,3,10,1,WarrenFork,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154,2010,NA,NA,2,11,1,WarrenFork,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155,2010,NA,NA,24,12,1,WarrenFork,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156,2010,NA,NA,47,13,1,WarrenFork,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157,2010,NA,NA,7,14,1,WarrenFork,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158,2010,NA,NA,18,15,1,WarrenFork,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161,2010,NA,NA,6,18,1,WarrenFork,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161,2011,NA,NA,6,18,1,WarrenFork,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161,2012,NA,NA,1,18,1,WarrenFork,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161,2013,NA,NA,6,18,1,WarrenFork,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161,2015,NA,NA,6,18,1,WarrenFork,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162,2010,NA,NA,26,19,1,WarrenFork,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163,2010,NA,NA,3,20,1,WarrenFork,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169,2010,NA,NA,2,26,1,WarrenFork,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170,2010,NA,NA,4,27,1,WarrenFork,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171,2010,NA,NA,1,28,1,WarrenFork,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172,2010,NA,NA,1,29,1,WarrenFork,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173,2010,135.47,41.16,11,1,1,RainbowPool,Rainbow Pool:2010,37.81878,-120.0073,833,C2,4,1.1401079810380499,35,N,Y,N,N,Y,0.08119878939986713,-2.5108549407942746,0.08779529282190944,-2.4327473922849943,37.81878
173,2011,118,43.93,19,1,1,RainbowPool,Rainbow Pool:2011,37.81878,-120.0073,833,C2,4,0.951842546455925,35,N,Y,N,N,Y,0.16101694915254236,-1.8262456452992244,0.1740977951102445,-1.7481380967899438,37.81878
173,2012,101.72,27.56,20,1,1,RainbowPool,NA,NA,NA,NA,NA,NA,NA,35,N,Y,N,N,Y,0.19661816751867872,-1.6264916669999279,0.2125912186498422,-1.5483841184906475,37.81878
173,2013,NA,NA,14,1,1,RainbowPool,NA,NA,NA,NA,NA,NA,NA,35,N,Y,N,N,Y,NA,NA,NA,NA,37.81878
173,2014,101.72,36.71,12,1,1,RainbowPool,Rainbow Pool:2014,37.81878,-120.0073,833,C2,4,0.796388142415734,35,N,Y,N,N,Y,0.11797090051120723,-2.137317290765919,0.12755473118990532,-2.059209742256638,37.81878
173,2015,115.6,56.17,34,1,1,RainbowPool,Rainbow Pool:2015,37.81878,-120.0073,833,C2,4,0.851633495225305,35,N,Y,N,N,Y,0.29411764705882354,-1.2237754316221157,0.3180114523685581,-1.1456678831128353,37.81878
173,2016,117.51,35.95,84,1,1,RainbowPool,Rainbow Pool:2016,37.81878,-120.0073,833,C2,4,1.47624138795095,35,N,Y,N,N,Y,0.71483278018892,-0.3357066375025361,0.7729050361370111,-0.25759908899325573,37.81878
173,2017,122.18,33.6,113,1,1,RainbowPool,Rainbow Pool:2017,37.81878,-120.0073,833,C2,4,7.63740426312422,35,N,Y,N,N,Y,0.92486495334752,-0.07810754850928044,1,0,37.81878
173,2018,146.88,32.9,125,1,1,RainbowPool,Rainbow Pool:2018,37.81878,-120.0073,833,C2,4,2.8616912188887,35,N,Y,N,N,Y,0.8510348583877996,-0.16130218956987918,0.9201720265293926,-0.0831946410605988,37.81878
173,2019,143.18,35.51,88,1,1,RainbowPool,NA,NA,NA,NA,NA,NA,NA,35,N,Y,N,N,Y,0.6146109791870372,-0.4867657654898326,0.6645413224519665,-0.40865821698055216,37.81878
173,2020,NA,NA,75,1,1,RainbowPool,NA,NA,NA,NA,NA,NA,NA,35,N,Y,N,N,Y,NA,NA,NA,NA,37.81878
174,2010,10.85,11.06,3,2,1,RainbowPool,Rainbow Pool:2010,37.81878,-120.0073,833,C2,4,1.1401079810380499,35,N,Y,N,N,Y,0.2764976958525346,-1.2855527913183589,0.14170506912442396,-1.9540073592879328,37.81878
174,2011,0,NA,4,2,1,RainbowPool,Rainbow Pool:2011,37.81878,-120.0073,833,C2,4,0.951842546455925,35,N,Y,N,N,Y,NA,NA,NA,NA,37.81878
174,2012,22.56,16.46,4,2,1,RainbowPool,NA,NA,NA,NA,NA,NA,NA,35,N,Y,N,N,Y,0.1773049645390071,-1.7298840655099674,0.09086879432624113,-2.398338633479541,37.81878
174,2013,NA,NA,1,2,1,RainbowPool,NA,NA,NA,NA,NA,NA,NA,35,N,Y,N,N,Y,NA,NA,NA,NA,37.81878
174,2014,0,NA,1,2,1,RainbowPool,Rainbow Pool:2014,37.81878,-120.0073,833,C2,4,0.796388142415734,35,N,Y,N,N,Y,NA,NA,NA,NA,37.81878
174,2017,2.05,1.52,4,2,1,RainbowPool,Rainbow Pool:2017,37.81878,-120.0073,833,C2,4,7.63740426312422,35,N,Y,N,N,Y,1.9512195121951221,0.6684545679695739,1,0,37.81878
174,2018,2.05,1.52,4,2,1,RainbowPool,Rainbow Pool:2018,37.81878,-120.0073,833,C2,4,2.8616912188887,35,N,Y,N,N,Y,1.9512195121951221,0.6684545679695739,1,0,37.81878
174,2019,2.05,1.52,4,2,1,RainbowPool,NA,NA,NA,NA,NA,NA,NA,35,N,Y,N,N,Y,1.9512195121951221,0.6684545679695739,1,0,37.81878
176,2010,22.02,44.04,2,4,1,RainbowPool,Rainbow Pool:2010,37.81878,-120.0073,833,C2,4,1.1401079810380499,35,N,Y,N,N,Y,0.09082652134423251,-2.398803950734589,0.5618188010899182,-0.5765758990657701,37.81878
176,2011,22.02,44.04,2,4,1,RainbowPool,Rainbow Pool:2011,37.81878,-120.0073,833,C2,4,0.951842546455925,35,N,Y,N,N,Y,0.09082652134423251,-2.398803950734589,0.5618188010899182,-0.5765758990657701,37.81878
176,2012,22.02,44.04,2,4,1,RainbowPool,NA,NA,NA,NA,NA,NA,NA,35,N,Y,N,N,Y,0.09082652134423251,-2.398803950734589,0.5618188010899182,-0.5765758990657701,37.81878
176,2017,28.21,27.7,4,4,1,RainbowPool,Rainbow Pool:2017,37.81878,-120.0073,833,C2,4,7.63740426312422,35,N,Y,N,N,Y,0.14179369018078694,-1.9533821638940143,0.8770825948245301,-0.13115411222519602,37.81878
176,2018,84.63,52.04,10,4,1,RainbowPool,Rainbow Pool:2018,37.81878,-120.0073,833,C2,4,2.8616912188887,35,N,Y,N,N,Y,0.11816140848398914,-2.1357037206879688,0.7309021623537753,-0.3134756690191504,37.81878
176,2019,98.97,53.93,16,4,1,RainbowPool,NA,NA,NA,NA,NA,NA,NA,35,N,Y,N,N,Y,0.16166515105587553,-1.8222280516688185,1,0,37.81878
176,2020,NA,NA,14,4,1,RainbowPool,NA,NA,NA,NA,NA,NA,NA,35,N,Y,N,N,Y,NA,NA,NA,NA,37.81878
177,2011,0,NA,1,5,1,RainbowPool,Rainbow Pool:2011,37.81878,-120.0073,833,C2,4,0.951842546455925,35,N,Y,N,N,Y,NA,NA,NA,NA,37.81878
177,2012,0,NA,1,5,1,RainbowPool,NA,NA,NA,NA,NA,NA,NA,35,N,Y,N,N,Y,NA,NA,NA,NA,37.81878
177,2013,NA,NA,1,5,1,RainbowPool,NA,NA,NA,NA,NA,NA,NA,35,N,Y,N,N,Y,NA,NA,NA,NA,37.81878
177,2014,65.85,31.14,8,5,1,RainbowPool,Rainbow Pool:2014,37.81878,-120.0073,833,C2,4,0.796388142415734,35,N,Y,N,N,Y,0.12148823082763859,-2.107937886509454,0.34954593773728176,-1.0511202874983898,37.81878
177,2015,67.48,33.99,19,5,1,RainbowPool,Rainbow Pool:2015,37.81878,-120.0073,833,C2,4,0.851633495225305,35,N,Y,N,N,Y,0.2815649081209247,-1.2673922785113272,0.8101185536455247,-0.21057467950026293,37.81878
177,2016,41.1,17.5,13,5,1,RainbowPool,Rainbow Pool:2016,37.81878,-120.0073,833,C2,4,1.47624138795095,35,N,Y,N,N,Y,0.31630170316301703,-1.1510587640406522,0.9100632603406327,-0.09424116502958801,37.81878
177,2017,113.1,25.52,26,5,1,RainbowPool,Rainbow Pool:2017,37.81878,-120.0073,833,C2,4,7.63740426312422,35,N,Y,N,N,Y,0.2298850574712644,-1.4701758451005926,0.661425287356322,-0.41335824608952837,37.81878
177,2018,139.44,29.32,27,5,1,RainbowPool,Rainbow Pool:2018,37.81878,-120.0073,833,C2,4,2.8616912188887,35,N,Y,N,N,Y,0.193631669535284,-1.6417975352074363,0.5571170395869192,-0.5849799361963722,37.81878
177,2019,71.93,15.28,25,5,1,RainbowPool,NA,NA,NA,NA,NA,NA,NA,35,N,Y,N,N,Y,0.34756012790212704,-1.0568175990110642,1,0,37.81878
177,2020,NA,NA,5,5,1,RainbowPool,NA,NA,NA,NA,NA,NA,NA,35,N,Y,N,N,Y,NA,NA,NA,NA,37.81878
178,2011,1.87,0.74,9,6,1,RainbowPool,Rainbow Pool:2011,37.81878,-120.0073,833,C2,4,0.951842546455925,35,N,Y,N,N,Y,4.81283422459893,1.571286146469724,0.09144385026737968,-2.3920301533459725,37.81878
178,2012,1.87,0.74,7,6,1,RainbowPool,NA,NA,NA,NA,NA,NA,NA,35,N,Y,N,N,Y,3.7433155080213902,1.319971718188818,0.07112299465240642,-2.6433445816268786,37.81878
178,2013,NA,NA,9,6,1,RainbowPool,NA,NA,NA,NA,NA,NA,NA,35,N,Y,N,N,Y,NA,NA,NA,NA,37.81878
178,2014,1.87,0.74,7,6,1,RainbowPool,Rainbow Pool:2014,37.81878,-120.0073,833,C2,4,0.796388142415734,35,N,Y,N,N,Y,3.7433155080213902,1.319971718188818,0.07112299465240642,-2.6433445816268786,37.81878
178,2015,0.19,0.15,10,6,1,RainbowPool,Rainbow Pool:2015,37.81878,-120.0073,833,C2,4,0.851633495225305,35,N,Y,N,N,Y,52.63157894736842,3.9633162998156966,1,0,37.81878
178,2016,1.39,0.67,8,6,1,RainbowPool,Rainbow Pool:2016,37.81878,-120.0073,833,C2,4,1.47624138795095,35,N,Y,N,N,Y,5.755395683453238,1.7501377945372356,0.10935251798561153,-2.213178505278461,37.81878
178,2017,1.28,0.7,7,6,1,RainbowPool,Rainbow Pool:2017,37.81878,-120.0073,833,C2,4,7.63740426312422,35,N,Y,N,N,Y,5.46875,1.6990500711237875,0.10390625,-2.264266228691909,37.81878
178,2018,8.88,2.22,16,6,1,RainbowPool,Rainbow Pool:2018,37.81878,-120.0073,833,C2,4,2.8616912188887,35,N,Y,N,N,Y,1.8018018018018016,0.5887871652357024,0.03423423423423423,-3.374529134579994,37.81878
178,2019,5.75,1.74,10,6,1,RainbowPool,NA,NA,NA,NA,NA,NA,NA,35,N,Y,N,N,Y,1.7391304347826086,0.5533852381847866,0.03304347826086956,-3.40993106163091,37.81878
178,2020,NA,NA,10,6,1,RainbowPool,NA,NA,NA,NA,NA,NA,NA,35,N,Y,N,N,Y,NA,NA,NA,NA,37.81878
179,2010,0,NA,1,7,1,RainbowPool,Rainbow Pool:2010,37.81878,-120.0073,833,C2,4,1.1401079810380499,35,N,Y,N,N,Y,NA,NA,NA,NA,37.81878
179,2011,7.73,8.21,5,7,1,RainbowPool,Rainbow Pool:2011,37.81878,-120.0073,833,C2,4,0.951842546455925,35,N,Y,N,N,Y,0.6468305304010349,-0.4356709501652303,0.1330746011211729,-2.0168453973264713,37.81878
179,2012,11.36,9.81,4,7,1,RainbowPool,NA,NA,NA,NA,NA,NA,NA,35,N,Y,N,N,Y,0.35211267605633806,-1.0438040521731147,0.07244131455399061,-2.6249784993343557,37.81878
179,2013,NA,NA,4,7,1,RainbowPool,NA,NA,NA,NA,NA,NA,NA,35,N,Y,N,N,Y,NA,NA,NA,NA,37.81878
179,2014,19.68,4.87,39,7,1,RainbowPool,Rainbow Pool:2014,37.81878,-120.0073,833,C2,4,0.796388142415734,35,N,Y,N,N,Y,1.9817073170731707,0.683958754505539,0.4077032520325203,-0.897215692655702,37.81878
179,2015,15.43,4.17,75,7,1,RainbowPool,Rainbow Pool:2015,37.81878,-120.0073,833,C2,4,0.851633495225305,35,N,Y,N,N,Y,4.860661049902787,1.581174447161241,1,0,37.81878
179,2016,21.52,5.03,80,7,1,RainbowPool,Rainbow Pool:2016,37.81878,-120.0073,833,C2,4,1.47624138795095,35,N,Y,N,N,Y,3.717472118959108,1.313043899380298,0.7648079306071871,-0.26813054778094303,37.81878
179,2017,47.44,8.81,64,7,1,RainbowPool,Rainbow Pool:2017,37.81878,-120.0073,833,C2,4,7.63740426312422,35,N,Y,N,N,Y,1.349072512647555,0.29941732867020193,0.27754918493535696,-1.281757118491039,37.81878
179,2018,47.44,9.32,64,7,1,RainbowPool,Rainbow Pool:2018,37.81878,-120.0073,833,C2,4,2.8616912188887,35,N,Y,N,N,Y,1.349072512647555,0.29941732867020193,0.27754918493535696,-1.281757118491039,37.81878
179,2019,42.23,16.89,19,7,1,RainbowPool,NA,NA,NA,NA,NA,NA,NA,35,N,Y,N,N,Y,0.44991712053042865,-0.7986918897794116,0.09256294893046019,-2.3798663369406525,37.81878
179,2020,NA,NA,18,7,1,RainbowPool,NA,NA,NA,NA,NA,NA,NA,35,N,Y,N,N,Y,NA,NA,NA,NA,37.81878
180,2010,2.1,4.2,2,8,1,RainbowPool,Rainbow Pool:2010,37.81878,-120.0073,833,C2,4,1.1401079810380499,35,N,Y,N,N,Y,0.9523809523809523,-0.048790164169432056,0.09416498993963782,-2.3627068231730277,37.81878
180,2011,3.22,1.25,18,8,1,RainbowPool,Rainbow Pool:2011,37.81878,-120.0073,833,C2,4,0.951842546455925,35,N,Y,N,N,Y,5.590062111801242,1.7209903983398476,0.5527075496457002,-0.592926260663748,37.81878
180,2012,76.68,9.51,30,8,1,RainbowPool,NA,NA,NA,NA,NA,NA,NA,35,N,Y,N,N,Y,0.39123630672926446,-0.9384435365152884,0.038682801031541356,-3.252360195518884,37.81878
180,2013,NA,NA,26,8,1,RainbowPool,NA,NA,NA,NA,NA,NA,NA,35,N,Y,N,N,Y,NA,NA,NA,NA,37.81878
180,2014,7.02,1.67,34,8,1,RainbowPool,Rainbow Pool:2014,37.81878,-120.0073,833,C2,4,0.796388142415734,35,N,Y,N,N,Y,4.843304843304844,1.5775973065784417,0.4788732394366197,-0.7363193524251541,37.81878
180,2015,7.02,1.65,71,8,1,RainbowPool,Rainbow Pool:2015,37.81878,-120.0073,833,C2,4,0.851633495225305,35,N,Y,N,N,Y,10.113960113960115,2.3139166590035956,1,0,37.81878
